,Items,Support,Confidence
106,"set([u'C20', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0022002200220022,1.0
107,"set([u'MODEM', u'C20I'])",0.0011001100110011,0.5
108,"set([u'ROUTER', u'C20I'])",0.0011001100110011,0.5
109,"set([u'TP-LINK', u'C20I'])",0.0022002200220022,1.0
110,"set([u'posix upnp/1.0 broadcom upnp stack/estimation urn:schemas-wifialliance-org:service:wfawlanconfig:1 uuid:ad1e-d57f-b41330ec47e9::urn:schemas-wifialliance-org:service:wfawlanconfig:1', u'C20I'])",0.0022002200220022,1.0
111,"set([u'MODEM', u'C50'])",0.0011001100110011,0.5
112,"set([u'ROUTER', u'C50'])",0.0011001100110011,0.5
113,"set([u'TP-LINK', u'C50'])",0.0022002200220022,1.0
114,"set([u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1', u'C50'])",0.0022002200220022,1.0
115,"set([u'MODEM', u'C58'])",0.0011001100110011,0.5
116,"set([u'ROUTER', u'C58'])",0.0011001100110011,0.5
117,"set([u'TP-LINK', u'C58'])",0.0022002200220022,1.0
118,"set([u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1', u'C58'])",0.0022002200220022,1.0
119,"set([u'C58HP', u'MODEM'])",0.0011001100110011,0.5
120,"set([u'C58HP', u'ROUTER'])",0.0011001100110011,0.5
121,"set([u'C58HP', u'TP-LINK'])",0.0022002200220022,1.0
122,"set([u'C58HP', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0022002200220022,1.0
123,"set([u'MODEM', u'C7'])",0.0011001100110011,0.5
124,"set([u'ROUTER', u'C7'])",0.0011001100110011,0.5
125,"set([u'TP-LINK', u'C7'])",0.0022002200220022,1.0
126,"set([u'C7', u'tp-link router wr720n upnp/1.0 urn:schemas-upnp-org:service:wanipconnection:1 uuid:upnp-wanconnectiondevice-192168015678900001::urn:schemas-upnp-org:service:wanipconnection:1'])",0.0022002200220022,1.0
127,"set([u'C8', u'MODEM'])",0.0011001100110011,0.5
